"random_state","timestamp","dataset","n","d","method","n_clusters","n_threads","elapsed_time","ar","r","fm","afm","mi","nmi","ami","nacc","psi"
5,1594445980.5695329,"g2mg_100_30",100000,100,"Genie_0.5_approx",2,0,0.019756078720092773,2.160050400789992e-08,0.4999950127501275,0.7070608284654706,2.607197919455494e-08,4.1593031133713154e-05,0.00011990084688663786,0.00010369725623481376,0.00015999999999993797,6.000840069607011e-05
5,1594445980.5898972,"g2mg_100_30",100000,100,"Genie_0.7_approx",2,0,0.019603729248046875,2.4000240354727445e-09,0.49999500175001754,0.7070820334657263,2.8969706897535607e-09,2.07948654300516e-05,5.9971671226300554e-05,4.130495736409789e-05,5.999999999994898e-05,3.000090002695565e-05
5,1594445980.60971,"g2mg_100_30",100000,100,"Genie_1.0_approx",2,0,0.019040822982788086,0.0,0.49999500015000153,0.7070961745406465,0.0,6.931521805975116e-06,1.9996534430543636e-05,-9.933519711677897e-16,1.999999999990898e-05,1.0000100001031003e-05
5,1594446113.097664,"g2mg_100_30",100000,100,"Genie_0.3_nomlpack",2,"6",132.48702573776245,7.200129631337613e-08,0.49999503915039156,0.707018423487561,8.689876440833749e-08,8.318966320353116e-05,0.00023961863362112582,0.00022452648421647926,0.000280000000000058,0.00012002400326444327
5,1594446113.1265314,"g2mg_100_30",100000,100,"Genie_0.1",2,0,0.0280001163482666,2.1568304686746963e-06,0.49999609516095156,0.7065385475509268,2.6005952372414113e-06,0.0003959937810243952,0.0011319742370572785,0.0011176066146069326,0.0014799999999999258,0.0007206373122818866
5,1594446113.1490543,"g2mg_100_30",100000,100,"Genie_0.3",2,0,0.02170729637145996,7.200129631337613e-08,0.49999503915039156,0.707018423487561,8.689876440833749e-08,8.318966320353116e-05,0.00023961863362112582,0.00022452648421647926,0.000280000000000058,0.00012002400326444327
5,1594446113.1699035,"g2mg_100_30",100000,100,"Genie_0.5",2,0,0.020056962966918945,2.160050400789992e-08,0.4999950127501275,0.7070608284654706,2.607197919455494e-08,4.1593031133713154e-05,0.00011990084688663786,0.00010369725623481376,0.00015999999999993797,6.000840069607011e-05
5,1594446113.1899595,"g2mg_100_30",100000,100,"Genie_0.7",2,0,0.01927495002746582,2.4000240354727445e-09,0.49999500175001754,0.7070820334657263,2.8969706897535607e-09,2.07948654300516e-05,5.9971671226300554e-05,4.130495736409789e-05,5.999999999994898e-05,3.000090002695565e-05
5,1594446113.2101898,"g2mg_100_30",100000,100,"Genie_1.0",2,0,0.019472599029541016,0.0,0.49999500015000153,0.7070961745406465,0.0,6.931521805975116e-06,1.9996534430543636e-05,-9.933519711677897e-16,1.999999999990898e-05,1.0000100001031003e-05
6,1594446113.5802507,"g2mg_2_30",10000,2,"Genie_0.3_approx",2,"6",0.33074355125427246,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.5842445,"g2mg_2_30",10000,2,"Genie_0.1_approx",2,0,0.0015034675598144531,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.5883048,"g2mg_2_30",10000,2,"Genie_0.3_approx",2,0,0.0016052722930908203,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.5924351,"g2mg_2_30",10000,2,"Genie_0.5_approx",2,0,0.0017054080963134766,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.596423,"g2mg_2_30",10000,2,"Genie_0.7_approx",2,0,0.001561880111694336,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.5979302,"g2mg_2_30",10000,2,"Genie_1.0_approx",2,0,0.0014204978942871094,0.0,0.49995799579958,0.7070063560980949,0.0,6.93197185559491e-05,0.0001997202337923112,-3.696870344503687e-15,0.0040000000000000036,0.00010001000100006503
6,1594446113.6416686,"g2mg_2_30",10000,2,"Genie_0.3_mlpack",2,1,0.04130887985229492,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.8047323,"g2mg_2_30",10000,2,"Genie_0.3_nomlpack",2,"6",0.16033720970153809,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.809043,"g2mg_2_30",10000,2,"Genie_0.1",2,0,0.001558542251586914,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.8134537,"g2mg_2_30",10000,2,"Genie_0.3",2,0,0.001712799072265625,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.8179514,"g2mg_2_30",10000,2,"Genie_0.5",2,0,0.001833200454711914,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.8223064,"g2mg_2_30",10000,2,"Genie_0.7",2,0,0.0016891956329345703,0.958045244329391,0.9790226222622262,0.9790211662677987,0.9580452444903492,0.6344586130323486,0.9153504995384726,0.9153443918761254,0.9787999999999999,0.9764558533083137
6,1594446113.8239355,"g2mg_2_30",10000,2,"Genie_1.0",2,0,0.0015368461608886719,0.0,0.49995799579958,0.7070063560980949,0.0,6.93197185559491e-05,0.0001997202337923112,-3.696870344503687e-15,0.0040000000000000036,0.00010001000100006503
6,1594446114.3088691,"g2mg_5_30",10000,5,"Genie_0.3_approx",2,"6",0.4444868564605713,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.3130584,"g2mg_5_30",10000,5,"Genie_0.1_approx",2,0,0.0016949176788330078,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.3173077,"g2mg_5_30",10000,5,"Genie_0.3_approx",2,0,0.0017549991607666016,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.3212664,"g2mg_5_30",10000,5,"Genie_0.5_approx",2,0,0.0015263557434082031,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.322675,"g2mg_5_30",10000,5,"Genie_0.7_approx",2,0,0.0013089179992675781,4.475640194825669e-05,0.499974497449745,0.7052522579754607,5.383047139209455e-05,0.0018102679336676752,0.0050906132976298885,0.004947860286448349,0.006999999999999895,0.0026161789436345883
6,1594446114.323967,"g2mg_5_30",10000,5,"Genie_1.0_approx",2,0,0.0012042522430419922,7.212983648084393e-07,0.49995199519952005,0.7070021113989812,8.705857234954172e-07,6.949989878557439e-05,0.0002002398266560558,5.196973105136636e-07,0.0020000000000000018,0.00010037068623712214
6,1594446114.604742,"g2mg_5_30",10000,5,"Genie_0.3_mlpack",2,1,0.2783327102661133,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.7528374,"g2mg_5_30",10000,5,"Genie_0.3_nomlpack",2,"6",0.14535784721374512,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.757373,"g2mg_5_30",10000,5,"Genie_0.1",2,0,0.001796722412109375,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.7617252,"g2mg_5_30",10000,5,"Genie_0.3",2,0,0.0018672943115234375,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.765618,"g2mg_5_30",10000,5,"Genie_0.5",2,0,0.001459360122680664,0.9651062703608206,0.9825531353135314,0.9825516032305345,0.9651062704383231,0.6433197432210791,0.9281223711615858,0.9281171850889652,0.9823999999999999,0.9761099544962472
6,1594446114.7670481,"g2mg_5_30",10000,5,"Genie_0.7",2,0,0.0013306140899658203,4.475640194825669e-05,0.499974497449745,0.7052522579754607,5.383047139209455e-05,0.0018102679336676752,0.0050906132976298885,0.004947860286448349,0.006999999999999895,0.0026161789436345883
6,1594446114.7683284,"g2mg_5_30",10000,5,"Genie_1.0",2,0,0.001194000244140625,7.212983648084393e-07,0.49995199519952005,0.7070021113989812,8.705857234954172e-07,6.949989878557439e-05,0.0002002398266560558,5.196973105136636e-07,0.0020000000000000018,0.00010037068623712214
6,1594446115.320958,"g2mg_10_30",10000,10,"Genie_0.3_approx",2,"6",0.5115642547607422,0.9440009595831228,0.9720004800480048,0.9719977982952941,0.9440009595953608,0.618745051335743,0.8926631473622589,0.8926554029009663,0.9716,0.9680893753031335
6,1594446115.325417,"g2mg_10_30",10000,10,"Genie_0.1_approx",2,0,0.0019576549530029297,0.9440009595831228,0.9720004800480048,0.9719977982952941,0.9440009595953608,0.618745051335743,0.8926631473622589,0.8926554029009663,0.9716,0.9680893753031335
