# apollo 2025-06-24 21:10
#
# GNU/Linux 6.13.0-1-default #1 SMP PREEMPT_DYNAMIC Mon Jan 20 07:26:08 UTC 2025 (1513344) x86_64 openSUSE Tumbleweed
# Intel Core i7-1355U (AVX2-VNNI) (12 threads, 2 performance cores, 8 efficient cores), 12MB cache
# 32 GB RAM
# gcc 14.2.1
# Python 3.11.11 [gcc] OpenBLAS 0.3.29
# R version 4.4.2 (2024-10-31) Rblas
#
# Python modules (via reticulate):
# numba           0.61.2
# cython          3.1.2
# numpy           2.2.6
# scipy           1.15.3
# sklearn         1.7.0
# pykdtree        1.4.1*
#
# R packages:
# RANN            2.6.2*
# nabor           0.5.0*
# dbscan          1.2.2*
# mlpack          4.6.2*
# reticulate     1.42.0*
#
# Other:
# pico_tree       1.0.0*
#
# * - compiled with -O3 -march=native
#
"method","user.self","sys.self","elapsed","Δdist","Σdist","Δidx","n","d","k","nthreads","time","host"
"r_mlpack_kdtree_dual",0.39700000000002,0,0.396999999999991,0,20373.4067891731,0,65536,5,1,1,1750797795,"apollo"
"r_nabor",0.136000000000024,0,0.135999999999996,0,20373.4067891731,0,65536,5,1,1,1750797795,"apollo"
"r_rann_kdtree",0.346000000000004,0,0.346000000000004,0,20373.4067891731,0,65536,5,1,1,1750797795,"apollo"
"r_genieclust_brute",5.88800000000001,0.013,5.899,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_genieclust_kdtree",0.11099999999999,0,0.109999999999985,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"pico_tree",0.110000000000014,0,0.110000000000014,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"py_genieclust_kdtree",0.111999999999995,0,0.111999999999995,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"py_pykdtree",0.14500000000001,0,0.144999999999982,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"py_sklearn_kdtree",0.449000000000012,0,0.449000000000012,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_dbscan",0.289999999999992,0,0.290999999999997,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_mlpack_kdtree_single",0.203000000000003,0,0.203000000000003,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_mlpack_kdtree_dual",0.397999999999996,0,0.398000000000025,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_nabor",0.135999999999996,0,0.137,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_rann_kdtree",0.335999999999984,0,0.336000000000013,0,20373.4067891731,0,65536,5,1,1,1750797804,"apollo"
"r_genieclust_brute",6.19299999999998,0.00900000000000001,6.202,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_genieclust_kdtree",0.323999999999984,0,0.323999999999984,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"pico_tree",0.306000000000012,0,0.306000000000012,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"py_genieclust_kdtree",0.340000000000003,0,0.340000000000003,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"py_pykdtree",0.411000000000001,0,0.411000000000001,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"py_sklearn_kdtree",1.05600000000001,0,1.05600000000001,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_dbscan",0.806999999999988,0,0.806000000000012,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_mlpack_kdtree_single",0.561000000000007,0,0.562000000000012,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_mlpack_kdtree_dual",0.847999999999985,0,0.84899999999999,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_nabor",0.39700000000002,0,0.396999999999991,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_rann_kdtree",1.09999999999999,0.001,1.09999999999999,0,294721.060439484,0,65536,5,10,1,1750797817,"apollo"
"r_genieclust_brute",6.19499999999999,0.00800000000000001,6.202,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_genieclust_kdtree",0.324000000000012,0,0.324000000000012,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"pico_tree",0.306000000000012,0,0.306000000000012,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"py_genieclust_kdtree",0.338999999999999,0.001,0.340000000000003,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"py_pykdtree",0.412000000000006,0,0.412000000000006,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"py_sklearn_kdtree",1.05700000000002,0,1.05699999999999,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_dbscan",0.806999999999988,0,0.806999999999988,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_mlpack_kdtree_single",0.562000000000012,0,0.561999999999983,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_mlpack_kdtree_dual",0.847000000000008,0,0.847000000000008,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_nabor",0.397999999999996,0,0.39700000000002,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_rann_kdtree",1.095,0.003,1.09800000000001,0,294721.060439484,0,65536,5,10,1,1750797830,"apollo"
"r_genieclust_brute",6.161,0.005,6.166,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_genieclust_kdtree",0.318999999999988,0,0.319999999999993,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"pico_tree",0.317000000000007,0,0.316999999999979,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"py_genieclust_kdtree",0.343000000000018,0,0.342999999999989,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"py_pykdtree",0.412000000000006,0,0.411000000000001,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"py_sklearn_kdtree",1.05599999999998,0,1.05600000000001,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_dbscan",0.818000000000012,0,0.817999999999984,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_mlpack_kdtree_single",0.560999999999979,0.001,0.562000000000012,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_mlpack_kdtree_dual",0.84899999999999,0,0.847999999999985,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_nabor",0.393000000000001,0,0.393000000000001,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_rann_kdtree",1.13199999999998,0.001,1.13200000000001,0,294721.060439484,0,65536,5,10,1,1750797844,"apollo"
"r_genieclust_brute",6.41200000000001,0.00900000000000001,6.42099999999999,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_genieclust_kdtree",0.246000000000009,0,0.245000000000005,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"pico_tree",0.207999999999998,0,0.207999999999998,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"py_genieclust_kdtree",0.248999999999995,0,0.248999999999995,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"py_pykdtree",0.279000000000025,0,0.279000000000025,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"py_sklearn_kdtree",0.899000000000001,0,0.899000000000001,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_dbscan",0.537000000000006,0,0.538000000000011,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_mlpack_kdtree_single",0.363,0,0.363,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_mlpack_kdtree_dual",0.893000000000001,0,0.891999999999996,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_nabor",0.283999999999992,0,0.283000000000015,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_rann_kdtree",0.692000000000007,0,0.692000000000007,0,31208.8811670515,0,65536,6,1,1,1750797856,"apollo"
"r_genieclust_brute",6.423,0.00800000000000001,6.43000000000001,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_genieclust_kdtree",0.244999999999976,0,0.244,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"pico_tree",0.206999999999994,0,0.207999999999998,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"py_genieclust_kdtree",0.24799999999999,0,0.248999999999995,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"py_pykdtree",0.277999999999992,0.001,0.277999999999992,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"py_sklearn_kdtree",0.896000000000015,0,0.896000000000015,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_dbscan",0.537000000000006,0,0.537000000000006,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_mlpack_kdtree_single",0.361999999999995,0,0.361999999999995,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_mlpack_kdtree_dual",0.893000000000001,0,0.893000000000001,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_nabor",0.278999999999996,0,0.27800000000002,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_rann_kdtree",0.693999999999988,0,0.692999999999984,0,31208.8811670515,0,65536,6,1,1,1750797867,"apollo"
"r_genieclust_brute",6.42500000000001,0.00700000000000001,6.43100000000001,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_genieclust_kdtree",0.245000000000005,0,0.245000000000005,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"pico_tree",0.208000000000027,0,0.207999999999998,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"py_genieclust_kdtree",0.246999999999986,0,0.248000000000019,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"py_pykdtree",0.280000000000001,0,0.280000000000001,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"py_sklearn_kdtree",0.899999999999977,0,0.899000000000001,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_dbscan",0.541000000000025,0,0.540999999999997,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_mlpack_kdtree_single",0.363,0,0.363,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_mlpack_kdtree_dual",0.893000000000001,0,0.892999999999972,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_nabor",0.286000000000001,0,0.286000000000001,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_rann_kdtree",0.688999999999993,0,0.688999999999993,0,31208.8811670515,0,65536,6,1,1,1750797879,"apollo"
"r_genieclust_brute",6.80599999999998,0.003,6.80799999999999,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_genieclust_kdtree",0.686000000000007,0,0.685000000000002,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"pico_tree",0.603000000000009,0,0.603000000000009,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"py_genieclust_kdtree",0.707999999999998,0,0.706999999999994,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"py_pykdtree",0.778999999999996,0,0.778999999999996,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"py_sklearn_kdtree",2.137,0,2.137,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_dbscan",1.571,0,1.56999999999999,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_mlpack_kdtree_single",0.986000000000018,0,0.98599999999999,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_mlpack_kdtree_dual",1.75999999999999,0,1.75900000000001,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_nabor",0.801000000000016,0,0.799999999999983,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_rann_kdtree",2.27500000000001,0.001,2.27499999999998,0,424639.807449283,0,65536,6,10,1,1750797899,"apollo"
"r_genieclust_brute",6.74000000000001,0.004,6.74399999999997,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_genieclust_kdtree",0.685000000000002,0,0.685000000000002,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"pico_tree",0.59699999999998,0,0.59699999999998,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"py_genieclust_kdtree",0.706999999999994,0,0.70700000000005,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"py_pykdtree",0.772999999999968,0,0.772999999999968,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"py_sklearn_kdtree",2.13099999999997,0,2.13,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_dbscan",1.56899999999996,0,1.56900000000002,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_mlpack_kdtree_single",0.98399999999998,0,0.985000000000014,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_mlpack_kdtree_dual",1.77299999999997,0,1.77300000000002,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_nabor",0.826999999999998,0,0.826999999999998,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_rann_kdtree",2.27699999999999,0.002,2.279,0,424639.807449283,0,65536,6,10,1,1750797919,"apollo"
"r_genieclust_brute",6.73900000000003,0.003,6.74200000000002,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_genieclust_kdtree",0.67999999999995,0,0.67999999999995,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"pico_tree",0.577999999999975,0,0.579000000000008,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"py_genieclust_kdtree",0.685999999999979,0,0.684999999999945,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"py_pykdtree",0.771999999999991,0,0.771999999999991,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"py_sklearn_kdtree",2.13499999999999,0,2.13400000000001,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_dbscan",1.63999999999999,0,1.63999999999999,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_mlpack_kdtree_single",0.985000000000014,0,0.986999999999966,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_mlpack_kdtree_dual",1.75999999999999,0,1.75999999999999,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_nabor",0.786999999999978,0,0.786999999999978,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_rann_kdtree",2.24200000000002,0.002,2.24299999999999,0,424639.807449283,0,65536,6,10,1,1750797939,"apollo"
"r_genieclust_brute",7.16700000000003,0.00700000000000001,7.17200000000003,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_genieclust_kdtree",0.534999999999968,0,0.533999999999992,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"pico_tree",0.397999999999968,0,0.397000000000048,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"py_genieclust_kdtree",0.536999999999978,0,0.538000000000011,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"py_pykdtree",0.56800000000004,0,0.56899999999996,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"py_sklearn_kdtree",1.69400000000002,0,1.69400000000002,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_dbscan",1.04200000000003,0,1.041,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_mlpack_kdtree_single",0.673999999999978,0,0.675000000000011,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_mlpack_kdtree_dual",1.88900000000001,0,1.88800000000003,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_nabor",0.531999999999982,0,0.531999999999982,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_rann_kdtree",1.44,0,1.44,0,42757.20705883,0,65536,7,1,1,1750797956,"apollo"
"r_genieclust_brute",7.161,0.00700000000000001,7.16800000000001,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_genieclust_kdtree",0.533999999999992,0,0.533999999999992,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"pico_tree",0.396999999999991,0,0.396999999999991,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"py_genieclust_kdtree",0.536999999999978,0,0.537999999999954,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"py_pykdtree",0.569000000000017,0,0.569999999999993,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"py_sklearn_kdtree",1.69500000000005,0,1.69499999999999,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_dbscan",1.03800000000001,0,1.03800000000001,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_mlpack_kdtree_single",0.675000000000011,0,0.675000000000011,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_mlpack_kdtree_dual",1.88999999999999,0,1.88900000000001,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_nabor",0.531999999999982,0,0.531999999999982,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_rann_kdtree",1.44299999999998,0,1.44200000000001,0,42757.20705883,0,65536,7,1,1,1750797973,"apollo"
"r_genieclust_brute",7.17000000000002,0.00700000000000001,7.17599999999999,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_genieclust_kdtree",0.533999999999992,0,0.534999999999968,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"pico_tree",0.410000000000025,0,0.410000000000025,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"py_genieclust_kdtree",0.555999999999983,0,0.555999999999983,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"py_pykdtree",0.574999999999989,0.001,0.574999999999989,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"py_sklearn_kdtree",1.709,0,1.70800000000003,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_dbscan",1.03800000000001,0,1.03700000000003,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_mlpack_kdtree_single",0.675000000000011,0,0.675000000000011,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_mlpack_kdtree_dual",1.88800000000003,0,1.88800000000003,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_nabor",0.531000000000006,0,0.531999999999982,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_rann_kdtree",1.43799999999999,0,1.43799999999999,0,42757.20705883,0,65536,7,1,1,1750797991,"apollo"
"r_genieclust_brute",7.58999999999997,0.00900000000000001,7.59799999999996,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_genieclust_kdtree",1.435,0,1.435,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"pico_tree",1.12099999999998,0,1.12099999999998,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"py_genieclust_kdtree",1.40499999999997,0,1.40400000000005,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"py_pykdtree",1.50900000000001,0.001,1.50999999999999,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"py_sklearn_kdtree",3.95099999999996,0,3.94999999999999,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_dbscan",3.07500000000005,0,3.07400000000001,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_mlpack_kdtree_single",1.80200000000002,0,1.80200000000002,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_mlpack_kdtree_dual",3.483,0,3.48199999999997,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_nabor",1.44099999999997,0,1.44099999999997,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_rann_kdtree",4.29199999999997,0,4.291,0,557310.213969785,0,65536,7,10,1,1750798023,"apollo"
"r_genieclust_brute",7.55399999999997,0.00900000000000001,7.56200000000001,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_genieclust_kdtree",1.399,0,1.399,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"pico_tree",1.12200000000001,0,1.12200000000001,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"py_genieclust_kdtree",1.40499999999997,0,1.40499999999997,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"py_pykdtree",1.55700000000002,0,1.55700000000002,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"py_sklearn_kdtree",4.00599999999997,0,4.00599999999997,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_dbscan",3.06699999999995,0,3.06700000000001,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_mlpack_kdtree_single",1.80000000000001,0,1.79899999999998,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_mlpack_kdtree_dual",3.48199999999997,0,3.48200000000003,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_nabor",1.44600000000003,0,1.44499999999999,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_rann_kdtree",4.19599999999997,0.002,4.197,0,557310.213969785,0,65536,7,10,1,1750798055,"apollo"
"r_genieclust_brute",7.64300000000003,0.00700000000000001,7.649,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_genieclust_kdtree",1.39499999999998,0.001,1.39700000000005,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"pico_tree",1.12100000000004,0,1.12,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"py_genieclust_kdtree",1.39800000000002,0,1.39800000000002,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"py_pykdtree",1.55599999999998,0.001,1.55700000000002,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"py_sklearn_kdtree",4.00700000000001,0,4.00700000000001,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_dbscan",2.89100000000002,0,2.88999999999999,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_mlpack_kdtree_single",1.80200000000002,0,1.80199999999996,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_mlpack_kdtree_dual",3.48099999999999,0,3.48099999999999,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_nabor",1.452,0,1.45099999999996,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_rann_kdtree",4.41800000000001,0,4.41700000000003,0,557310.213969785,0,65536,7,10,1,1750798087,"apollo"
"r_genieclust_brute",6.61799999999999,0.011,6.62800000000004,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_genieclust_kdtree",1.029,0,1.029,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"pico_tree",0.718999999999994,0,0.718999999999994,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"py_genieclust_kdtree",1.04500000000002,0,1.04500000000002,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"py_pykdtree",1.077,0,1.077,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"py_sklearn_kdtree",2.98599999999999,0,2.98600000000005,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_dbscan",1.92400000000004,0,1.92400000000004,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_mlpack_kdtree_single",1.20699999999999,0,1.20699999999999,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_mlpack_kdtree_dual",3.298,0,3.29699999999997,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_nabor",0.97399999999999,0,0.974000000000046,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_rann_kdtree",2.70699999999999,0,2.70599999999996,0,54649.1530455171,0,65536,8,1,1,1750798111,"apollo"
"r_genieclust_brute",6.601,0.00700000000000001,6.60699999999997,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_genieclust_kdtree",1.029,0,1.029,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"pico_tree",0.718999999999994,0,0.720000000000027,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"py_genieclust_kdtree",1.04500000000002,0,1.04499999999996,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"py_pykdtree",1.07499999999999,0,1.07499999999999,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"py_sklearn_kdtree",2.98200000000003,0,2.98099999999999,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_dbscan",1.923,0,1.92200000000003,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_mlpack_kdtree_single",1.20800000000003,0,1.20700000000005,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_mlpack_kdtree_dual",3.30099999999999,0,3.30099999999999,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_nabor",0.949000000000012,0,0.947999999999979,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_rann_kdtree",2.71599999999995,0,2.71600000000001,0,54649.1530455171,0,65536,8,1,1,1750798135,"apollo"
"r_genieclust_brute",6.60199999999998,0.00600000000000001,6.60700000000003,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_genieclust_kdtree",1.029,0,1.029,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"pico_tree",0.718999999999994,0,0.718000000000018,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"py_genieclust_kdtree",1.04500000000002,0,1.04499999999996,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"py_pykdtree",1.06400000000002,0.001,1.06399999999996,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"py_sklearn_kdtree",2.98099999999999,0.001,2.98199999999997,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_dbscan",1.92599999999999,0,1.92600000000004,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_mlpack_kdtree_single",1.20600000000002,0,1.20599999999996,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_mlpack_kdtree_dual",3.28399999999999,0,3.28399999999999,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_nabor",0.956999999999994,0,0.956000000000017,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_rann_kdtree",2.70100000000002,0,2.70099999999991,0,54649.1530455171,0,65536,8,1,1,1750798160,"apollo"
"r_genieclust_brute",7.15400000000005,0.0129999999999999,7.16700000000003,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"r_genieclust_kdtree",2.53999999999996,0,2.53999999999996,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"pico_tree",1.94999999999993,0,1.95000000000005,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"py_genieclust_kdtree",2.58699999999999,0.001,2.58799999999997,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"py_pykdtree",2.74700000000007,0.001,2.74700000000007,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"py_sklearn_kdtree",6.76600000000008,0,6.76600000000008,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"r_dbscan",5.50099999999998,0,5.5,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"r_mlpack_kdtree_single",3.17500000000007,0.001,3.17600000000004,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"r_mlpack_kdtree_dual",5.76300000000003,0.001,5.76200000000006,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"r_nabor",2.46299999999997,0,2.46399999999994,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
"r_rann_kdtree",7.86000000000001,0.005,7.86399999999992,0,690081.156952598,0,65536,8,10,1,1750798209,"apollo"
