"timestamp","dataset","method","n_clusters","n_threads","elapsed_time"
1594418132.8105297,"g2mg/g2mg_32_30","sklearn_kmeans",10,12,0.21053338050842285
1594418132.896353,"g2mg/g2mg_32_30","Genie_0.3",100,1,0.06183981895446777
1594418133.2560234,"g2mg/g2mg_32_30","Genie_0.3_approx",100,1,0.35963988304138184
1594418133.9408228,"g2mg/g2mg_32_30","sklearn_kmeans",100,1,0.684767484664917
1594418133.993397,"g2mg/g2mg_32_30","Genie_0.3",100,3,0.03168630599975586
1594418134.1513636,"g2mg/g2mg_32_30","Genie_0.3_approx",100,3,0.15793800354003906
1594418134.8442967,"g2mg/g2mg_32_30","sklearn_kmeans",100,3,0.6929018497467041
1594418134.8938339,"g2mg/g2mg_32_30","Genie_0.3",100,6,0.026691913604736328
1594418135.0226893,"g2mg/g2mg_32_30","Genie_0.3_approx",100,6,0.12882232666015625
1594418135.7424724,"g2mg/g2mg_32_30","sklearn_kmeans",100,6,0.7197494506835938
1594418135.8615773,"g2mg/g2mg_32_30","Genie_0.3",100,12,0.09637761116027832
1594418135.9564826,"g2mg/g2mg_32_30","Genie_0.3_approx",100,12,0.0948634147644043
1594418136.6702192,"g2mg/g2mg_32_30","sklearn_kmeans",100,12,0.7137019634246826
1594418136.753449,"g2mg/g2mg_32_30","Genie_0.3",1000,1,0.06030392646789551
1594418137.111181,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,1,0.35770177841186523
1594418142.906341,"g2mg/g2mg_32_30","sklearn_kmeans",1000,1,5.795126676559448
1594418142.9685764,"g2mg/g2mg_32_30","Genie_0.3",1000,3,0.04157543182373047
1594418143.1280267,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,3,0.15941810607910156
1594418149.0320704,"g2mg/g2mg_32_30","sklearn_kmeans",1000,3,5.904011487960815
1594418149.0817301,"g2mg/g2mg_32_30","Genie_0.3",1000,6,0.027422666549682617
1594418149.2060459,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,6,0.12428498268127441
1594418155.2532997,"g2mg/g2mg_32_30","sklearn_kmeans",1000,6,6.04721999168396
1594418155.3619778,"g2mg/g2mg_32_30","Genie_0.3",1000,12,0.08595585823059082
1594418155.4553652,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,12,0.09335494041442871
1594418161.4541233,"g2mg/g2mg_32_30","sklearn_kmeans",1000,12,5.998723268508911
1594418161.454653,"g2mg/g2mg_32_30","Genie_0.1",10,0,0.0004875659942626953
1594418161.4549842,"g2mg/g2mg_32_30","Genie_0.3",10,0,0.0003135204315185547
1594418161.4552927,"g2mg/g2mg_32_30","Genie_0.5",10,0,0.0002925395965576172
1594418161.4557412,"g2mg/g2mg_32_30","Genie_0.1",100,0,0.00043272972106933594
1594418161.4560652,"g2mg/g2mg_32_30","Genie_0.3",100,0,0.00030875205993652344
1594418161.4563746,"g2mg/g2mg_32_30","Genie_0.5",100,0,0.00029397010803222656
1594418161.456655,"g2mg/g2mg_32_30","Genie_0.1",1000,0,0.00026488304138183594
1594418161.4568956,"g2mg/g2mg_32_30","Genie_0.3",1000,0,0.00022530555725097656
1594418161.457132,"g2mg/g2mg_32_30","Genie_0.5",1000,0,0.00022172927856445312
1594418161.6746104,"g2mg/g2mg_64_30","Genie_0.3",10,1,0.11132264137268066
1594418162.0944934,"g2mg/g2mg_64_30","Genie_0.3_approx",10,1,0.41985487937927246
1594418162.2988136,"g2mg/g2mg_64_30","sklearn_kmeans",10,1,0.20428943634033203
1594418162.3915064,"g2mg/g2mg_64_30","Genie_0.3",10,3,0.0720517635345459
1594418162.559402,"g2mg/g2mg_64_30","Genie_0.3_approx",10,3,0.16786646842956543
1594418162.7205455,"g2mg/g2mg_64_30","sklearn_kmeans",10,3,0.16111421585083008
1594418162.78545,"g2mg/g2mg_64_30","Genie_0.3",10,6,0.04432535171508789
1594418162.899402,"g2mg/g2mg_64_30","Genie_0.3_approx",10,6,0.1139230728149414
1594418163.0801094,"g2mg/g2mg_64_30","sklearn_kmeans",10,6,0.18066072463989258
1594418163.1932845,"g2mg/g2mg_64_30","Genie_0.3",10,12,0.09251999855041504
1594418163.3007002,"g2mg/g2mg_64_30","Genie_0.3_approx",10,12,0.10737276077270508
1594418163.6159403,"g2mg/g2mg_64_30","sklearn_kmeans",10,12,0.3152046203613281
1594418163.7622886,"g2mg/g2mg_64_30","Genie_0.3",100,1,0.12314105033874512
1594418164.1781282,"g2mg/g2mg_64_30","Genie_0.3_approx",100,1,0.41581153869628906
1594418164.9818482,"g2mg/g2mg_64_30","sklearn_kmeans",100,1,0.8036880493164062
1594418165.0475774,"g2mg/g2mg_64_30","Genie_0.3",100,3,0.045318603515625
1594418165.2142138,"g2mg/g2mg_64_30","Genie_0.3_approx",100,3,0.16660785675048828
1594418165.9807212,"g2mg/g2mg_64_30","sklearn_kmeans",100,3,0.7664763927459717
1594418166.0382295,"g2mg/g2mg_64_30","Genie_0.3",100,6,0.036950111389160156
1594418166.175167,"g2mg/g2mg_64_30","Genie_0.3_approx",100,6,0.1369025707244873
1594418167.0681949,"g2mg/g2mg_64_30","sklearn_kmeans",100,6,0.8929934501647949
1594418167.1952214,"g2mg/g2mg_64_30","Genie_0.3",100,12,0.10447359085083008
1594418167.303175,"g2mg/g2mg_64_30","Genie_0.3_approx",100,12,0.10790824890136719
1594418168.1661985,"g2mg/g2mg_64_30","sklearn_kmeans",100,12,0.8629889488220215
1594418168.3128264,"g2mg/g2mg_64_30","Genie_0.3",1000,1,0.12378430366516113
1594418168.730741,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,1,0.41788792610168457
1594418175.8052087,"g2mg/g2mg_64_30","sklearn_kmeans",1000,1,7.074435472488403
1594418175.9065468,"g2mg/g2mg_64_30","Genie_0.3",1000,3,0.08062505722045898
1594418176.086284,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,3,0.17970705032348633
1594418183.235822,"g2mg/g2mg_64_30","sklearn_kmeans",1000,3,7.149506568908691
1594418183.3047893,"g2mg/g2mg_64_30","Genie_0.3",1000,6,0.04773759841918945
1594418183.4393697,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,6,0.13454818725585938
1594418190.844193,"g2mg/g2mg_64_30","sklearn_kmeans",1000,6,7.404788255691528
1594418190.9630973,"g2mg/g2mg_64_30","Genie_0.3",1000,12,0.09681868553161621
1594418191.0706487,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,12,0.10751485824584961
1594418198.5589604,"g2mg/g2mg_64_30","sklearn_kmeans",1000,12,7.488275527954102
1594418198.559446,"g2mg/g2mg_64_30","Genie_0.1",10,0,0.00044226646423339844
1594418198.5597672,"g2mg/g2mg_64_30","Genie_0.3",10,0,0.0003032684326171875
1594418198.5600507,"g2mg/g2mg_64_30","Genie_0.5",10,0,0.00026726722717285156
1594418198.5604312,"g2mg/g2mg_64_30","Genie_0.1",100,0,0.00036525726318359375
1594418198.5607305,"g2mg/g2mg_64_30","Genie_0.3",100,0,0.00028395652770996094
1594418198.561003,"g2mg/g2mg_64_30","Genie_0.5",100,0,0.0002582073211669922
1594418198.5612617,"g2mg/g2mg_64_30","Genie_0.1",1000,0,0.0002434253692626953
1594418198.5614884,"g2mg/g2mg_64_30","Genie_0.3",1000,0,0.0002110004425048828
1594418198.561707,"g2mg/g2mg_64_30","Genie_0.5",1000,0,0.00020432472229003906
1594418198.9567788,"g2mg/g2mg_128_30","Genie_0.3",10,1,0.24071884155273438
1594418199.4963439,"g2mg/g2mg_128_30","Genie_0.3_approx",10,1,0.5395350456237793
1594418199.7704818,"g2mg/g2mg_128_30","sklearn_kmeans",10,1,0.2741055488586426
1594418199.8927295,"g2mg/g2mg_128_30","Genie_0.3",10,3,0.10114574432373047
1594418200.105535,"g2mg/g2mg_128_30","Genie_0.3_approx",10,3,0.2127702236175537
1594418200.3071437,"g2mg/g2mg_128_30","sklearn_kmeans",10,3,0.20157837867736816
1594418200.4052339,"g2mg/g2mg_128_30","Genie_0.3",10,6,0.07689404487609863
1594418200.540611,"g2mg/g2mg_128_30","Genie_0.3_approx",10,6,0.13530516624450684
1594418200.7669647,"g2mg/g2mg_128_30","sklearn_kmeans",10,6,0.22632217407226562
1594418200.9173832,"g2mg/g2mg_128_30","Genie_0.3",10,12,0.1287224292755127
1594418201.0481799,"g2mg/g2mg_128_30","Genie_0.3_approx",10,12,0.13067150115966797
1594418201.3186588,"g2mg/g2mg_128_30","sklearn_kmeans",10,12,0.2704429626464844
1594418201.5947115,"g2mg/g2mg_128_30","Genie_0.3",100,1,0.25137853622436523
1594418202.1342225,"g2mg/g2mg_128_30","Genie_0.3_approx",100,1,0.5394830703735352
1594418203.268187,"g2mg/g2mg_128_30","sklearn_kmeans",100,1,1.1339328289031982
1594418203.3809116,"g2mg/g2mg_128_30","Genie_0.3",100,3,0.09191131591796875
1594418203.5936458,"g2mg/g2mg_128_30","Genie_0.3_approx",100,3,0.2127065658569336
1594418204.6849778,"g2mg/g2mg_128_30","sklearn_kmeans",100,3,1.0913002490997314
1594418204.792732,"g2mg/g2mg_128_30","Genie_0.3",100,6,0.08679485321044922
1594418204.9544053,"g2mg/g2mg_128_30","Genie_0.3_approx",100,6,0.16163849830627441
1594418206.1323502,"g2mg/g2mg_128_30","sklearn_kmeans",100,6,1.1779108047485352
1594418206.271517,"g2mg/g2mg_128_30","Genie_0.3",100,12,0.11816644668579102
1594418206.4015386,"g2mg/g2mg_128_30","Genie_0.3_approx",100,12,0.12998604774475098
1594418207.5205545,"g2mg/g2mg_128_30","sklearn_kmeans",100,12,1.118981122970581
1594418207.7917979,"g2mg/g2mg_128_30","Genie_0.3",1000,1,0.24817943572998047
1594418208.334929,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,1,0.5431034564971924
1594418218.2136474,"g2mg/g2mg_128_30","sklearn_kmeans",1000,1,9.878684759140015
1594418218.340508,"g2mg/g2mg_128_30","Genie_0.3",1000,3,0.10599970817565918
1594418218.5612688,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,3,0.22073149681091309
1594418228.469134,"g2mg/g2mg_128_30","sklearn_kmeans",1000,3,9.907832622528076
1594418228.5535545,"g2mg/g2mg_128_30","Genie_0.3",1000,6,0.06312727928161621
1594418228.7168949,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,6,0.16330552101135254
1594418238.7564244,"g2mg/g2mg_128_30","sklearn_kmeans",1000,6,10.039493799209595
1594418238.8850965,"g2mg/g2mg_128_30","Genie_0.3",1000,12,0.1056067943572998
1594418239.0168974,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,12,0.13175487518310547
1594418249.0617907,"g2mg/g2mg_128_30","sklearn_kmeans",1000,12,10.044856548309326
1594418249.06231,"g2mg/g2mg_128_30","Genie_0.1",10,0,0.00047659873962402344
1594418249.0626183,"g2mg/g2mg_128_30","Genie_0.3",10,0,0.0002913475036621094
1594418249.0629084,"g2mg/g2mg_128_30","Genie_0.5",10,0,0.00027489662170410156
1594418249.0633082,"g2mg/g2mg_128_30","Genie_0.1",100,0,0.0003845691680908203
1594418249.0635948,"g2mg/g2mg_128_30","Genie_0.3",100,0,0.00027179718017578125
1594418249.0638747,"g2mg/g2mg_128_30","Genie_0.5",100,0,0.0002655982971191406
1594418249.0641341,"g2mg/g2mg_128_30","Genie_0.1",1000,0,0.0002446174621582031
1594418249.0643573,"g2mg/g2mg_128_30","Genie_0.3",1000,0,0.0002086162567138672
1594418249.0645766,"g2mg/g2mg_128_30","Genie_0.5",1000,0,0.00020551681518554688
1594418249.2004778,"wut/trajectories","Genie_0.3",10,1,0.03998589515686035
1594418250.1736703,"wut/trajectories","Genie_0.3_approx",10,1,0.9731595516204834
1594418250.2846813,"wut/trajectories","sklearn_kmeans",10,1,0.11097431182861328
1594418250.3417182,"wut/trajectories","Genie_0.3",10,3,0.03684687614440918
1594418250.729888,"wut/trajectories","Genie_0.3_approx",10,3,0.3881404399871826
1594418250.8374128,"wut/trajectories","sklearn_kmeans",10,3,0.10749101638793945
1594418250.8953545,"wut/trajectories","Genie_0.3",10,6,0.03744626045227051
1594418251.185582,"wut/trajectories","Genie_0.3_approx",10,6,0.29019689559936523
1594418251.2931151,"wut/trajectories","sklearn_kmeans",10,6,0.1074991226196289
1594418251.3509088,"wut/trajectories","Genie_0.3",10,12,0.03710436820983887
1594418251.6159873,"wut/trajectories","Genie_0.3_approx",10,12,0.2650492191314697
1594418251.7579315,"wut/trajectories","sklearn_kmeans",10,12,0.14190912246704102
1594418251.8177361,"wut/trajectories","Genie_0.3",100,1,0.037439584732055664
1594418252.7874823,"wut/trajectories","Genie_0.3_approx",100,1,0.9697160720825195
1594418253.7988696,"wut/trajectories","sklearn_kmeans",100,1,1.0113520622253418
1594418253.8564665,"wut/trajectories","Genie_0.3",100,3,0.03696155548095703
1594418254.243827,"wut/trajectories","Genie_0.3_approx",100,3,0.3873300552368164
1594418255.1857424,"wut/trajectories","sklearn_kmeans",100,3,0.9418787956237793
1594418255.2435188,"wut/trajectories","Genie_0.3",100,6,0.03697681427001953
1594418255.5469277,"wut/trajectories","Genie_0.3_approx",100,6,0.3033778667449951
1594418256.5308871,"wut/trajectories","sklearn_kmeans",100,6,0.983922004699707
1594418256.5898476,"wut/trajectories","Genie_0.3",100,12,0.038196563720703125
1594418256.8992348,"wut/trajectories","Genie_0.3_approx",100,12,0.3093574047088623
1594418257.967411,"wut/trajectories","sklearn_kmeans",100,12,1.0681443214416504
1594418258.0273278,"wut/trajectories","Genie_0.3",1000,1,0.03775358200073242
1594418258.9803784,"wut/trajectories","Genie_0.3_approx",1000,1,0.9530210494995117
1594418268.8000162,"wut/trajectories","sklearn_kmeans",1000,1,9.819601058959961
1594418268.8596473,"wut/trajectories","Genie_0.3",1000,3,0.03887605667114258
1594418269.26488,"wut/trajectories","Genie_0.3_approx",1000,3,0.40520191192626953
1594418278.7940326,"wut/trajectories","sklearn_kmeans",1000,3,9.529098272323608
1594418278.8534954,"wut/trajectories","Genie_0.3",1000,6,0.03892207145690918
1594418279.1406589,"wut/trajectories","Genie_0.3_approx",1000,6,0.28713274002075195
1594418289.2483416,"wut/trajectories","sklearn_kmeans",1000,6,10.107628345489502
1594418289.3095322,"wut/trajectories","Genie_0.3",1000,12,0.03886771202087402
1594418289.566239,"wut/trajectories","Genie_0.3_approx",1000,12,0.25667643547058105
1594418303.773682,"wut/trajectories","sklearn_kmeans",1000,12,14.207389116287231
1594418303.7758427,"wut/trajectories","Genie_0.1",10,0,0.0020363330841064453
1594418303.7781873,"wut/trajectories","Genie_0.3",10,0,0.0022759437561035156
1594418303.78074,"wut/trajectories","Genie_0.5",10,0,0.002491474151611328
1594418303.7827582,"wut/trajectories","Genie_0.1",100,0,0.0019488334655761719
1594418303.78505,"wut/trajectories","Genie_0.3",100,0,0.002226114273071289
1594418303.7875233,"wut/trajectories","Genie_0.5",100,0,0.002457141876220703
1594418303.7890835,"wut/trajectories","Genie_0.1",1000,0,0.0015447139739990234
1594418303.7909424,"wut/trajectories","Genie_0.3",1000,0,0.0018429756164550781
1594418303.7930353,"wut/trajectories","Genie_0.5",1000,0,0.0020771026611328125
1594418304.7162123,"sipu/birch1","Genie_0.3",10,1,0.5205001831054688
1594418314.9712565,"sipu/birch1","Genie_0.3_approx",10,1,10.255008220672607
1594418316.16516,"sipu/birch1","sklearn_kmeans",10,1,1.1938691139221191
1594418316.7085533,"sipu/birch1","Genie_0.3",10,3,0.5223450660705566
1594418321.0875154,"sipu/birch1","Genie_0.3_approx",10,3,4.378926515579224
1594418322.015588,"sipu/birch1","sklearn_kmeans",10,3,0.9280376434326172
1594418322.5597684,"sipu/birch1","Genie_0.3",10,6,0.5231788158416748
1594418325.4200637,"sipu/birch1","Genie_0.3_approx",10,6,2.8602592945098877
1594418326.3655415,"sipu/birch1","sklearn_kmeans",10,6,0.9454445838928223
1594418326.9111142,"sipu/birch1","Genie_0.3",10,12,0.5246312618255615
1594418329.3363793,"sipu/birch1","Genie_0.3_approx",10,12,2.425230026245117
1594418330.2632036,"sipu/birch1","sklearn_kmeans",10,12,0.9267895221710205
1594418330.8038356,"sipu/birch1","Genie_0.3",100,1,0.5193142890930176
1594418341.078191,"sipu/birch1","Genie_0.3_approx",100,1,10.274319648742676
1594418348.0564938,"sipu/birch1","sklearn_kmeans",100,1,6.978267669677734
1594418348.597043,"sipu/birch1","Genie_0.3",100,3,0.5198090076446533
1594418352.9545348,"sipu/birch1","Genie_0.3_approx",100,3,4.3574559688568115
1594418360.0460055,"sipu/birch1","sklearn_kmeans",100,3,7.091436862945557
1594418360.5875707,"sipu/birch1","Genie_0.3",100,6,0.5195252895355225
1594418363.4327948,"sipu/birch1","Genie_0.3_approx",100,6,2.845188856124878
1594418370.2902522,"sipu/birch1","sklearn_kmeans",100,6,6.857422351837158
1594418370.832191,"sipu/birch1","Genie_0.3",100,12,0.5207788944244385
1594418373.2837615,"sipu/birch1","Genie_0.3_approx",100,12,2.4515345096588135
1594418380.8318837,"sipu/birch1","sklearn_kmeans",100,12,7.548089027404785
1594418381.3793097,"sipu/birch1","Genie_0.3",1000,1,0.5259830951690674
1594418391.5687475,"sipu/birch1","Genie_0.3_approx",1000,1,10.18940258026123
1594418507.0363708,"sipu/birch1","sklearn_kmeans",1000,1,115.46758675575256
1594418507.5806007,"sipu/birch1","Genie_0.3",1000,3,0.5230762958526611
1594418511.963101,"sipu/birch1","Genie_0.3_approx",1000,3,4.382464408874512
1594418614.905414,"sipu/birch1","sklearn_kmeans",1000,3,102.94227814674377
1594418615.4675448,"sipu/birch1","Genie_0.3",1000,6,0.5401341915130615
1594418618.7041287,"sipu/birch1","Genie_0.3_approx",1000,6,3.2365493774414062
1594418722.5338469,"sipu/birch1","sklearn_kmeans",1000,6,103.82968425750732
1594418723.0840752,"sipu/birch1","Genie_0.3",1000,12,0.5290451049804688
1594418725.8508682,"sipu/birch1","Genie_0.3_approx",1000,12,2.7667555809020996
1594418841.872735,"sipu/birch1","sklearn_kmeans",1000,12,116.02183127403259
1594418841.8947933,"sipu/birch1","Genie_0.1",10,0,0.021998167037963867
1594418841.9221117,"sipu/birch1","Genie_0.3",10,0,0.02727818489074707
1594418841.9551234,"sipu/birch1","Genie_0.5",10,0,0.0329747200012207
1594418841.9768214,"sipu/birch1","Genie_0.1",100,0,0.021660327911376953
1594418842.00184,"sipu/birch1","Genie_0.3",100,0,0.024979591369628906
1594418842.0336874,"sipu/birch1","Genie_0.5",100,0,0.03181099891662598
1594418842.0537202,"sipu/birch1","Genie_0.1",1000,0,0.019994735717773438
1594418842.0775087,"sipu/birch1","Genie_0.3",1000,0,0.023751020431518555
1594418842.107844,"sipu/birch1","Genie_0.5",1000,0,0.030298709869384766
1594418842.9715197,"sipu/birch2","Genie_0.3",10,1,0.46872472763061523
1594418852.7739549,"sipu/birch2","Genie_0.3_approx",10,1,9.802399158477783
1594418853.3116171,"sipu/birch2","sklearn_kmeans",10,1,0.5376284122467041
1594418853.7942865,"sipu/birch2","Genie_0.3",10,3,0.46167922019958496
1594418858.7506397,"sipu/birch2","Genie_0.3_approx",10,3,4.956317663192749
1594418859.26015,"sipu/birch2","sklearn_kmeans",10,3,0.5094740390777588
1594418859.743408,"sipu/birch2","Genie_0.3",10,6,0.4613041877746582
1594418863.0415816,"sipu/birch2","Genie_0.3_approx",10,6,3.2981371879577637
1594418863.5691411,"sipu/birch2","sklearn_kmeans",10,6,0.5275247097015381
1594418864.0562198,"sipu/birch2","Genie_0.3",10,12,0.46556544303894043
1594418868.199811,"sipu/birch2","Genie_0.3_approx",10,12,4.143556356430054
1594418868.8052042,"sipu/birch2","sklearn_kmeans",10,12,0.6053590774536133
1594418869.2917295,"sipu/birch2","Genie_0.3",100,1,0.465313196182251
1594418879.3439589,"sipu/birch2","Genie_0.3_approx",100,1,10.052194118499756
1594418884.3270292,"sipu/birch2","sklearn_kmeans",100,1,4.983035326004028
1594418884.8086612,"sipu/birch2","Genie_0.3",100,3,0.4607377052307129
1594418889.8104002,"sipu/birch2","Genie_0.3_approx",100,3,5.001702547073364
1594418894.7544434,"sipu/birch2","sklearn_kmeans",100,3,4.944009304046631
1594418895.239543,"sipu/birch2","Genie_0.3",100,6,0.4642300605773926
1594418898.9437296,"sipu/birch2","Genie_0.3_approx",100,6,3.704150915145874
1594418903.9545283,"sipu/birch2","sklearn_kmeans",100,6,5.010764837265015
1594418904.4404354,"sipu/birch2","Genie_0.3",100,12,0.4645059108734131
1594418908.2237964,"sipu/birch2","Genie_0.3_approx",100,12,3.783325433731079
1594418913.2997966,"sipu/birch2","sklearn_kmeans",100,12,5.075965642929077
1594418913.7820199,"sipu/birch2","Genie_0.3",1000,1,0.4610414505004883
1594418924.3440366,"sipu/birch2","Genie_0.3_approx",1000,1,10.561983585357666
1594418988.9041631,"sipu/birch2","sklearn_kmeans",1000,1,64.56009149551392
1594418989.3902895,"sipu/birch2","Genie_0.3",1000,3,0.46460676193237305
1594418994.5249286,"sipu/birch2","Genie_0.3_approx",1000,3,5.134604215621948
1594419056.132704,"sipu/birch2","sklearn_kmeans",1000,3,61.60774302482605
1594419056.616321,"sipu/birch2","Genie_0.3",1000,6,0.46263957023620605
1594419060.028575,"sipu/birch2","Genie_0.3_approx",1000,6,3.412217617034912
1594419122.4307837,"sipu/birch2","sklearn_kmeans",1000,6,62.40217399597168
1594419122.914971,"sipu/birch2","Genie_0.3",1000,12,0.46338367462158203
1594419126.1554844,"sipu/birch2","Genie_0.3_approx",1000,12,3.240478992462158
1594419190.4197974,"sipu/birch2","sklearn_kmeans",1000,12,64.2642765045166
1594419190.4400506,"sipu/birch2","Genie_0.1",10,0,0.020218610763549805
1594419190.463395,"sipu/birch2","Genie_0.3",10,0,0.02331066131591797
1594419190.494086,"sipu/birch2","Genie_0.5",10,0,0.030658245086669922
1594419190.513894,"sipu/birch2","Genie_0.1",100,0,0.01977252960205078
1594419190.5371294,"sipu/birch2","Genie_0.3",100,0,0.02320075035095215
1594419190.567932,"sipu/birch2","Genie_0.5",100,0,0.03077101707458496
1594419190.5864801,"sipu/birch2","Genie_0.1",1000,0,0.018514633178710938
1594419190.6086378,"sipu/birch2","Genie_0.3",1000,0,0.022125244140625
1594419190.6387165,"sipu/birch2","Genie_0.5",1000,0,0.03004598617553711
1594419191.6221917,"sipu/worms_2","Genie_0.3",10,1,0.5723204612731934
1594419204.2322435,"sipu/worms_2","Genie_0.3_approx",10,1,12.610016107559204
1594419205.3239636,"sipu/worms_2","sklearn_kmeans",10,1,1.091644525527954
1594419205.9199793,"sipu/worms_2","Genie_0.3",10,3,0.5750460624694824
1594419211.4691248,"sipu/worms_2","Genie_0.3_approx",10,3,5.549110651016235
1594419212.462955,"sipu/worms_2","sklearn_kmeans",10,3,0.9937949180603027
1594419213.0600789,"sipu/worms_2","Genie_0.3",10,6,0.5761761665344238
1594419216.7300081,"sipu/worms_2","Genie_0.3_approx",10,6,3.6698930263519287
1594419217.642996,"sipu/worms_2","sklearn_kmeans",10,6,0.912952184677124
1594419218.2420092,"sipu/worms_2","Genie_0.3",10,12,0.5767757892608643
1594419221.3890505,"sipu/worms_2","Genie_0.3_approx",10,12,3.147003650665283
1594419222.597479,"sipu/worms_2","sklearn_kmeans",10,12,1.2083942890167236
1594419223.1972241,"sipu/worms_2","Genie_0.3",100,1,0.5774345397949219
1594419235.8173645,"sipu/worms_2","Genie_0.3_approx",100,1,12.620101928710938
1594419248.4536748,"sipu/worms_2","sklearn_kmeans",100,1,12.636263132095337
1594419249.0517988,"sipu/worms_2","Genie_0.3",100,3,0.577225923538208
1594419254.5774193,"sipu/worms_2","Genie_0.3_approx",100,3,5.525584697723389
1594419265.4315302,"sipu/worms_2","sklearn_kmeans",100,3,10.854074478149414
1594419266.027699,"sipu/worms_2","Genie_0.3",100,6,0.5753026008605957
1594419269.7250078,"sipu/worms_2","Genie_0.3_approx",100,6,3.697273015975952
1594419281.3415217,"sipu/worms_2","sklearn_kmeans",100,6,11.616477727890015
1594419281.938731,"sipu/worms_2","Genie_0.3",100,12,0.5758500099182129
1594419285.0999439,"sipu/worms_2","Genie_0.3_approx",100,12,3.161179542541504
1594419297.4670963,"sipu/worms_2","sklearn_kmeans",100,12,12.367117404937744
1594419298.0622597,"sipu/worms_2","Genie_0.3",1000,1,0.574059247970581
1594419310.65239,"sipu/worms_2","Genie_0.3_approx",1000,1,12.590092897415161
1594419433.5777714,"sipu/worms_2","sklearn_kmeans",1000,1,122.92534494400024
1594419434.1737237,"sipu/worms_2","Genie_0.3",1000,3,0.5750679969787598
1594419439.7306073,"sipu/worms_2","Genie_0.3_approx",1000,3,5.556847095489502
1594419547.8261123,"sipu/worms_2","sklearn_kmeans",1000,3,108.09546852111816
1594419548.4221342,"sipu/worms_2","Genie_0.3",1000,6,0.5749452114105225
1594419552.1204886,"sipu/worms_2","Genie_0.3_approx",1000,6,3.698317766189575
1594419664.02346,"sipu/worms_2","sklearn_kmeans",1000,6,111.90293622016907
1594419664.6190763,"sipu/worms_2","Genie_0.3",1000,12,0.5742552280426025
1594419667.9454293,"sipu/worms_2","Genie_0.3_approx",1000,12,3.3263163566589355
1594419794.6016417,"sipu/worms_2","sklearn_kmeans",1000,12,126.65617799758911
1594419794.626371,"sipu/worms_2","Genie_0.1",10,0,0.02467203140258789
1594419794.6580467,"sipu/worms_2","Genie_0.3",10,0,0.03161978721618652
1594419794.6965873,"sipu/worms_2","Genie_0.5",10,0,0.03850579261779785
1594419794.7207253,"sipu/worms_2","Genie_0.1",100,0,0.02408599853515625
1594419794.752339,"sipu/worms_2","Genie_0.3",100,0,0.03157997131347656
1594419794.7911043,"sipu/worms_2","Genie_0.5",100,0,0.03873181343078613
1594419794.8131623,"sipu/worms_2","Genie_0.1",1000,0,0.022022485733032227
1594419794.8428617,"sipu/worms_2","Genie_0.3",1000,0,0.029664993286132812
1594419794.8800216,"sipu/worms_2","Genie_0.5",1000,0,0.0371251106262207
1594421493.3010447,"g2mg/g2mg_8_30","Genie_0.3",10,1,0.018448829650878906
1594421493.5776136,"g2mg/g2mg_8_30","Genie_0.3_approx",10,1,0.27654027938842773
1594421493.7202501,"g2mg/g2mg_8_30","sklearn_kmeans",10,1,0.14260554313659668
1594421493.7522504,"g2mg/g2mg_8_30","Genie_0.3",10,3,0.012060403823852539
1594421493.867762,"g2mg/g2mg_8_30","Genie_0.3_approx",10,3,0.11548447608947754
1594421494.003866,"g2mg/g2mg_8_30","sklearn_kmeans",10,3,0.13607263565063477
1594421494.0356433,"g2mg/g2mg_8_30","Genie_0.3",10,6,0.01183176040649414
1594421494.1135647,"g2mg/g2mg_8_30","Genie_0.3_approx",10,6,0.07789134979248047
1594421494.2807295,"g2mg/g2mg_8_30","sklearn_kmeans",10,6,0.16713356971740723
1594421494.3157346,"g2mg/g2mg_8_30","Genie_0.3",10,12,0.012816667556762695
1594421494.3866246,"g2mg/g2mg_8_30","Genie_0.3_approx",10,12,0.07084894180297852
1594421494.5700738,"g2mg/g2mg_8_30","sklearn_kmeans",10,12,0.18341875076293945
1594421494.609033,"g2mg/g2mg_8_30","Genie_0.3",100,1,0.01685786247253418
1594421494.8806481,"g2mg/g2mg_8_30","Genie_0.3_approx",100,1,0.27158641815185547
1594421495.4339778,"g2mg/g2mg_8_30","sklearn_kmeans",100,1,0.5532999038696289
1594421495.466346,"g2mg/g2mg_8_30","Genie_0.3",100,3,0.012288331985473633
1594421495.582461,"g2mg/g2mg_8_30","Genie_0.3_approx",100,3,0.1160886287689209
1594421496.0928478,"g2mg/g2mg_8_30","sklearn_kmeans",100,3,0.5103559494018555
1594421496.12489,"g2mg/g2mg_8_30","Genie_0.3",100,6,0.011799812316894531
1594421496.2014656,"g2mg/g2mg_8_30","Genie_0.3_approx",100,6,0.07654833793640137
